Catego	ry	",name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity"
Paan C	or	"ner,Nycil Germ Expert Cool Herbal Talc,13000,8,1,11900,150,0,200"
Paan C	or	"ner,Godrej Expert Creme Hair Natural Brown Colour ,3000,0,6,3000,20,0,20"
Paan C	or	"ner,Veet Sensitive Skin Hair Removal Cream,13500,5,6,12800,50,0,50"
Paan C	or	"ner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,5000,2,1,4900,80,0,80"
Paan C	or	"ner,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,19900,6,5,18600,375,0,375"
Paan C	or	"ner,Gillette Presto Ready Shaver 5 Cartridges ,8800,6,6,8200,290,0,5"
Paan C	or	"ner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,16000,10,4,14400,300,0,300"
Paan C	or	"ner,""Godrej Expert Rich Crème, Dark Brown"",3000,0,4,3000,20,0,20"
Paan C	or	"ner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil ,18500,15,3,15700,100,0,100"
Paan C	or	"ner,Fiama Gel Bar Celebration Pack Buy 4 Get 1 Free,29000,10,6,26100,625,0,625"
Paan C	or	"ner,Gillette Sensitive Shaving Foam,22500,6,4,21000,418,0,418"
Paan C	or	"ner,Dove Hair Fall Rescue Shampoo,15000,6,5,14100,180,0,180"
Paan C	or	"ner,Gillette Mach 3 Mens Razor Blades,49900,7,4,46000,232,0,4"
Paan C	or	"ner,Palmolive Aroma Absolute Relax Shower Gel,19900,20,2,15900,250,0,250"
Paan C	or	"ner,Godrej Protekt Germ Fighter Handwash,9900,0,6,9900,750,0,750"
Paan C	or	"ner,Dettol Hand Sanitizer,10000,5,6,9500,200,0,200"
Paan C	or	"ner,Dabur Amla Hair Oil,8800,0,2,8800,180,0,180"
Paan C	or	"ner,Dettol Original Liquid Handwash,8900,4,6,8500,200,0,200"
Paan C	or	"ner,L'Oreal Paris Total Repair 5 Conditioner,19900,0,6,19900,192,0,180"
Paan C	or	"ner,Patanjali Saundarya Aloe Vera Gel,9000,0,5,9000,150,0,150"
Paan C	or	"ner,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,19500,10,4,17400,180,0,180"
Paan C	or	"ner,Clean & Clear Pimple Clearing Face Wash,13000,10,2,11700,80,0,80"
Paan C	or	"ner,Himalaya Anti Dandruff Shampoo,14000,8,2,12800,200,0,200"
Paan C	or	"ner,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,3000,3,6,2900,406,0,7"
Paan C	or	"ner,Savlon Moisture Shield Hand Wash,9900,4,6,9500,750,0,750"
Paan C	or	"ner,Dove Intense Repair Conditioner,19000,14,6,16200,175,0,80"
Paan C	or	"ner,Dabur Gulabari Rose Glow Face Cleanse,7500,5,4,7100,100,0,100"
Paan C	or	"ner,Parachute Jasmine Hair Oil,8200,9,6,7400,190,0,190"
Paan C	or	"ner,Johnson's Baby Skincare Wipes,7900,6,6,7400,1160,0,20"
Paan C	or	"ner,Dettol Skincare Liquid Hand Wash,7900,0,6,7900,200,0,200"
Paan C	or	"ner,Old Spice Original Lather Shaving Cream,7500,9,6,6800,70,0,70"
Paan C	or	"ner,Veet Hair Removal Cream Dry Skin,13500,5,5,12800,50,0,50"
Paan C	or	"ner,L'Oreal Paris Total Repair 5 Shampoo,26500,0,2,26500,396,0,360"
Paan C	or	"ner,Fiama Menthol & Magnolia Cooling Gel Bar Soap,16000,11,6,14100,375,0,375"
Paan C	or	"ner,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,14000,15,6,11900,5,0,4"
Paan C	or	"ner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,9900,0,3,9900,232,0,4"
Paan C	or	"ner,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,25000,10,3,22500,30,0,30"
Paan C	or	"ner,Clinic Plus Strong & Long Health Shampoo,49900,10,3,44900,650,0,650"
Paan C	or	"ner,Johnson's Baby No More Tears Baby Shampoo,9800,0,5,9800,100,0,100"
Paan C	or	"ner,Colgate Zig Zag Toothbrush,12000,0,3,12000,348,0,6"
Paan C	or	"ner,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),18900,0,6,18900,1500,0,1500"
Paan C	or	"ner,Colgate Sensitive Everyday Protection Anticavity Toothpaste,7500,0,6,7500,40,0,40"
Paan C	or	"ner,Whisper Ultra Soft XL+ Sanitary Pads,33000,2,6,32300,30,0,30"
Paan C	or	"ner,Garnier Colour Naturals Hair Colour - 1 Natural Black,8000,0,1,8000,60,0,60"
Paan C	or	"ner,Axe Pulse Men's Deodorant,21000,0,6,21000,150,0,150"
Paan C	or	"ner,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,9900,0,6,9900,232,0,4"
Paan C	or	"ner,Whisper Ultra Clean Wings XL+  Pouch,44900,7,6,41500,44,0,44"
Paan C	or	"ner,Whisper Choice Regular Sanitary Pads,9000,0,6,9000,1160,0,20"
Paan C	or	"ner,Axe Dark Temptation Men's Deodorant,21000,7,5,19400,150,0,150"
Paan C	or	"ner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,15000,0,4,15000,180,0,180"
Paan C	or	"ner,Clinic Plus Strength & Shine Shampoo With Egg Protein ,10500,0,2,10500,175,0,175"
Paan C	or	"ner,Engage M1 Perfume Spray for Men ,21000,7,6,19400,120,0,120"
Paan C	or	"ner,Tresemme Keratin Smooth Conditioner,38000,0,3,38000,340,0,340"
Paan C	or	"ner,""Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown"",18000,0,1,18000,100,0,100"
Paan C	or	"ner,Origami Aloe Vera Wipes,7500,13,4,6500,25,0,25"
Paan C	or	"ner,""Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly"",19500,10,6,17400,150,0,150"
Paan C	or	"ner,Gellette Presto Ready Shaver,2000,0,1,2000,58,0,1"
Paan C	or	"ner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,15000,20,5,12000,250,0,250"
Paan C	or	"ner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,9900,0,6,9900,232,0,4"
Paan C	or	"ner,Godrej Protekt,9900,0,3,9900,750,0,750"
Paan C	or	"ner,Colgate Total Charcoal Anticavity Toothpaste,11000,10,3,9900,120,0,120"
Paan C	or	"ner,Colgate Kids 0-2 Extra Soft Tooth Brush,3000,16,6,2500,58,0,1"
Paan C	or	"ner,Gillete Mach3 ,26000,10,6,23400,116,0,2"
Paan C	or	"ner,Maybelline New York Colossal Kajal Black,14900,0,2,14900,0,0,0"
Paan C	or	"ner,Godrej Cinthol Lime Talc,5500,0,3,5500,100,0,100"
Paan C	or	"ner,Hamam Soap Bar Neem Tulsi and Aloe Vera,5800,0,6,5800,150,0,150"
Paan C	or	"ner,""Godrej Expert Rich Crème, Burgundy"",3300,0,6,3300,20,0,20"
Paan C	or	"ner,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,12000,10,4,10800,232,0,4"
Paan C	or	"ner,Nivea Creme All Season Multi-Purpose Cream ,17500,10,4,15700,100,0,100"
Paan C	or	"ner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,9900,0,1,9900,232,0,4"
Paan C	or	"ner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,14900,10,4,13400,50,0,50"
Paan C	or	"ner,HImalaya Gentle Baby Wipes,20000,10,3,18000,72,0,72"
Paan C	or	"ner,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,34000,12,6,29800,28,0,28"
Paan C	or	"ner,""L'Oreal Paris Excellence Creme Hair Color, 1 Black"",62000,0,1,62000,172,0,172"
Paan C	or	"ner,Fem Fairness Naturals Saffron Skin Bleach,8500,15,4,7200,64,0,64"
Paan C	or	"ner,Engage Woman Blush Body Deo Spray,19500,10,5,17400,150,0,150"
Paan C	or	"ner,Dove Pink Rosa Beauty Bathinhg Bar,6000,0,6,6000,100,0,100"
Paan C	or	"ner,Sebamed Cleansing Bar,9900,10,4,8900,100,0,100"
Paan C	or	"ner,Pampers Premium Care Pants - Large,109900,18,2,89900,44,0,44"
Paan C	or	"ner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,19900,20,2,15900,150,0,150"
Paan C	or	"ner,""L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown"",62000,0,6,62000,172,0,172"
Paan C	or	"ner,Patanjali Kesh Kanti Natural Hair Cleanser,7500,9,4,6800,200,0,200"
Paan C	or	"ner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,14900,0,6,14900,600,0,600"
Paan C	or	"ner,Pantene Advanced Control Hair Fall Solution Shampoo,12000,6,5,11200,180,0,180"
Paan C	or	"ner,Veet Full Body Waxing Kit For Dry Skin,23500,7,6,21800,1160,0,20"
Paan C	or	"ner,Johnson's Baby Skincare Wipes,24500,9,6,22100,72,0,72"
Paan C	or	"ner,Gillette Lemon Lime Shaving Foam,19900,11,4,17700,196,0,196"
Paan C	or	"ner,Old Spice After Shave Lotion Musk,21500,6,3,20000,100,0,100"
Paan C	or	"ner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,31500,0,4,31500,30,0,30"
Paan C	or	"ner,Himalaya Baby Powder,8000,8,4,7300,100,0,100"
Paan C	or	"ner,Fiama Men's Refreshing Pulse Shower Gel,22500,20,4,18000,250,0,250"
Paan C	or	"ner,Whisper Ultra Clean XL Plus Sanitary Pad,17500,0,5,17500,870,0,15"
Paan C	or	"ner,Johnson's Baby Powder,14300,0,6,14300,200,0,200"
Paan C	or	"ner,Dove Cream Beauty Bathing Bar,23500,9,6,21200,125,0,125"
Paan C	or	"ner,Patanjali Kesh Kanti Shikakai Hair Cleanser,9500,0,4,9500,200,0,200"
Paan C	or	"ner,L'Oreal Paris Color Protect Conditioner,19900,0,3,19900,192,0,192"
Paan C	or	"ner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,19900,4,5,19100,250,0,250"
Paan C	or	"ner,L'Oreal 6 Oil Nourish Conditioner,13500,0,1,13500,192,0,192"
Paan C	or	"ner,Godrej Easy Natural Black Hair Colour,2500,0,5,2500,20,0,20"
Paan C	or	"ner,Dabur Gulabari Rose Water Daily Glow,8000,6,2,7500,250,0,250"
Paan C	or	"ner,Himalaya Purifying Neem Face Wash,17000,10,6,15300,150,0,150"
Paan C	or	"ner,Fem Fairness Naturals Gold Skin Bleach,6500,9,3,5900,24,0,24"
Paan C	or	"ner,Whisper Choice Ultra XL Sanitary Pad,13300,2,5,13000,1160,0,20"
Paan C	or	"ner,Dove Dandruff Care Shampoo,15800,6,5,14700,180,0,180"
Paan C	or	"ner,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,28500,0,5,28500,340,0,240"
Paan C	or	"ner,L'Oreal Casting Creme Ebony Black Hair Color,55000,0,6,55000,159,0,87"
Paan C	or	"ner,Mamaearth Onion Hair Oil,39900,10,6,35900,150,0,150"
Paan C	or	"ner,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),55000,0,4,55000,159,0,159"
Paan C	or	"ner,Palmolive Naturals Sea Minerals Liquid Hand Wash,9900,10,6,8900,250,0,250"
Paan C	or	"ner,Oral-B Extra Soft Bristles Sensitive ,9800,0,4,9800,232,0,4"
Paan C	or	"ner,Engage M3 Perfume Spray for Men,20000,10,3,18000,120,0,120"
Paan C	or	"ner,Mamaearth Deeply Nourishing wash for Babies,19900,0,4,19900,200,0,200"
Paan C	or	"ner,Dettol Original Soap (B4G1),26000,5,6,24700,625,0,625"
Paan C	or	"ner,Woodward's Gripe Water,7500,0,6,7500,200,0,200"
Paan C	or	"ner,""MamyPoko Pants Extra Absorb Diapers, New Born"",29900,6,5,27900,28,0,28"
Paan C	or	"ner,Johnson's Baby Soap,7000,0,6,7000,100,0,100"
Paan C	or	"ner,Engage M4 Perfume Spray For Men,20000,10,6,18000,120,0,120"
Paan C	or	"ner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,6500,10,4,5800,40,0,40"
Paan C	or	"ner,Dove Hair Fall Rescue Conditioner,19000,0,4,19000,175,0,175"
Paan C	or	"ner,Himalaya Anti Hair Fall Shampoo,13000,12,2,11400,200,0,200"
Paan C	or	"ner,Fiama Peach & Avocado Gel Bar,17600,10,3,15800,375,0,375"
Paan C	or	"ner,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,12500,0,6,12500,75,0,75"
Paan C	or	"ner,Fiama Fresh Hand Wash,15000,6,3,14000,400,0,400"
Paan C	or	"ner,Palmolive Black Orchid And Milk Liquid Hand Wash,9900,10,6,8900,250,0,250"
Paan C	or	"ner,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),16000,0,5,16000,232,0,4"
Paan C	or	"ner,Gillette Mach 3 Turbo Razor,34900,6,5,32500,58,0,1"
Paan C	or	"ner,Himalaya Baby Lotion,16500,12,3,14500,200,0,200"
Paan C	or	"ner,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,37500,0,1,37500,340,0,180"
Paan C	or	"ner,Sunsilk Lusciously Thick & Long Shampoo,24900,6,6,23400,340,0,340"
Paan C	or	"ner,Fiama Di Wills Men's Refreshing Pulse Shower Gel,22500,4,3,21400,250,0,250"
Paan C	or	"ner,Sebamed Anti - Dandruff Shampoo,60000,10,2,54000,200,0,200"
Paan C	or	"ner,Listerine Cool Mint Mouthwash - Mild Taste,15000,10,6,13500,250,0,250"
Paan C	or	"ner,""L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown"",62000,0,6,62000,172,0,172"
Paan C	or	"ner,Himalaya Gentle Baby Bath,16500,9,6,15000,200,0,200"
Paan C	or	"ner,""L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500"",55000,0,4,55000,160,0,159"
Paan C	or	"ner,L'Oreal Paris Color Protect Shampoo,28200,0,3,28200,360,0,360"
Paan C	or	"ner,Fiama Di Wills Lemongrass & Jojoba Gel Bar,17600,10,6,15800,375,0,375"
Paan C	or	"ner,Colgate Plax Peppermint Mouthwash,15000,20,5,12000,250,0,250"
Paan C	or	"ner,Dove Daily Shine Conditioner,9000,10,1,8100,80,0,80"
Paan C	or	"ner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,11000,0,6,11000,200,0,200"
Paan C	or	"ner,Old Spice Original After Shave Lotion,25000,0,1,25000,150,0,150"
Paan C	or	"ner,Dove Hair Fall Rescue Shampoo,13700,10,4,12300,180,0,180"
Paan C	or	"ner,Dettol Clinical Strength Hand Sanitizer Liquid,25000,10,6,22500,500,0,500"
Paan C	or	"ner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,39900,20,3,31900,300,0,300"
Paan C	or	"ner,Comfy Baby Pants XL 12-17 kg,42900,15,1,36400,24,0,24"
Paan C	or	"ner,Dettol Liquid Handwash With Free Liquid,9900,0,6,9900,200,0,200"
Paan C	or	"ner,Nivea Body Milk Lotion for Very Dry Skin,39900,20,6,31900,400,0,400"
Paan C	or	"ner,Lakme Sun Expert,22500,0,6,22500,60,0,60"
Paan C	or	"ner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,17000,0,6,17000,180,0,180"
Paan C	or	"ner,Godrej Nupur Henna,7500,0,5,7500,150,0,120"
Paan C	or	"ner,Johnson's Baby Lotion,10000,0,4,10000,100,0,100"
Paan C	or	"ner,Himalaya Anti Dandruff Shampoo,14000,10,1,12600,200,0,200"
Paan C	or	"ner,Maybelline New York Colossal Kajal Super Black,30000,8,3,27500,0,0,0"
Paan C	or	"ner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,9000,10,6,8100,406,0,7"
Paan C	or	"ner,Dove Daily Shine Shampoo,64500,5,3,61200,650,0,650"
Paan C	or	"ner,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,2900,0,5,2900,20,0,20"
Paan C	or	"ner,Colgate Sensitive Plus Enamel Toothpaste Tube,14000,0,6,14000,160,0,160"
Paan C	or	"ner,Colgate Max Fresh Peppermint Toothpaste ,18200,15,6,15400,300,0,300"
Paan C	or	"ner,Pond's Light Moisturiser,30900,10,6,27800,250,0,250"
Paan C	or	"ner,Engage Mate For Man Deo Spray,19500,10,5,17400,150,0,150"
Paan C	or	"ner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,12000,0,5,12000,180,0,180"
Paan C	or	"ner,Whisper Choice Regular Wing Sanitary Pad,3000,0,2,3000,406,0,7"
Paan C	or	"ner,Colgate Slim Soft Charcoal Toothbrush,15000,18,4,12300,232,0,4"
Paan C	or	"ner,Fiama Scents Juniper & Geranium Body Wash,19900,6,5,18600,250,0,250"
Paan C	or	"ner,Mamaearth Ubtan Body Lotion,39900,15,4,33900,400,0,400"
Paan C	or	"ner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,5500,0,6,5500,10,0,10"
Paan C	or	"ner,Himalaya Anti-Hair Fall Shampoo,23000,18,1,18800,400,0,400"
Paan C	or	"ner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,31000,15,6,26300,200,0,200"
Paan C	or	"ner,Engage M2 Perfume Spray For Men,20000,10,6,18000,120,0,120"
Paan C	or	"ner,Listerine Cool Mint Mouthwash - Mild Taste,15000,10,6,13500,250,0,250"
Paan C	or	"ner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,34900,10,1,31400,100,0,100"
Paan C	or	"ner,Himalaya Purifying Neem Face Wash Tube,27000,15,6,22900,300,0,300"
Paan C	or	"ner,Johnson's Baby Top To Toe Bath Body Wash,16500,0,4,16500,210,0,210"
Paan C	or	"ner,Gillette Mach 3 Start,24900,0,6,24900,116,0,2"
Paan C	or	"ner,Scalpe Pro Anti dandruff Shampoo 100ml,18500,0,2,18500,100,0,100"
Paan C	or	"ner,Johnson's Baby Cream,15000,0,6,15000,100,0,100"
Paan C	or	"ner,Johnson's Baby Soap,10500,0,6,10500,150,0,150"
Paan C	or	"ner,Himalaya Gentle Baby Shampoo,32000,17,6,26500,400,0,400"
Paan C	or	"ner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,55000,0,3,55000,88,0,87"
Paan C	or	"ner,Engage Rush Deodorant For Men,19000,11,6,16900,150,0,150"
Paan C	or	"ner,Clean & Clear Foaming Face Wash,14000,10,4,12600,100,0,100"
Paan C	or	"ner,Dettol Lather Shaving Cream,7500,5,6,7100,78,0,78"
Paan C	or	"ner,Gillette Classic Regular Pre Shave Foam,19900,0,4,19900,196,0,196"
Paan C	or	"ner,Dove Daily Shine Conditioner,19000,0,6,19000,175,0,180"
Paan C	or	"ner,Johnson's Baby Shampoo,18000,0,6,18000,200,0,200"
Paan C	or	"ner,Park Avenue Beer Shampoo ,15500,9,4,14000,180,0,180"
Paan C	or	"ner,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,12000,6,6,11200,180,0,180"
Paan C	or	"ner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,6500,10,6,5800,40,0,40"
Paan C	or	"ner,Sunsilk Stunning Black Shine Shampoo,55500,6,6,52100,650,0,650"
Paan C	or	"ner,Dabur Meswak Toothpaste,10000,0,1,10000,200,0,200"
Paan C	or	"ner,Patanjali Kesh Kanti Reetha Hair Cleanser,8500,0,5,8500,200,0,200"
Paan C	or	"ner,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,18500,8,6,16900,5,0,4"
Paan C	or	"ner,Santoor Total Skin Care Soap With Sandal & Turmeric,18000,0,6,18000,600,0,600"
Paan C	or	"ner,""L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown"",62000,0,1,62000,172,0,172"
Paan C	or	"ner,Gillette Pre Shave Foam - Classic Regular Skin,22500,0,6,22500,418,0,418"
Paan C	or	"ner,Fiama Di Wills Shower Gel Patchouli & Macadamia,19900,10,6,17900,250,0,250"
Paan C	or	"ner,Listerine Fresh Burst Mouthwash,14000,10,4,12600,250,0,250"
Paan C	or	"ner,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,29900,17,5,24700,200,0,200"
Paan C	or	"ner,Pantene Hair Fall Control Shampoo,24000,7,2,22100,340,0,340"
Paan C	or	"ner,Fogg Master - Royal Intense,25000,0,5,25000,120,0,120"
Paan C	or	"ner,TRESemme Smooth And Shine Conditioner,22000,0,5,22000,190,0,190"
Paan C	or	"ner,Whisper Ultra Clean XL Plus Sanitary Pad,15500,0,6,15500,870,0,15"
Paan C	or	"ner,""Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour"",9300,5,6,8800,80,0,80"
Paan C	or	"ner,Nivea Soft Moisturizing Cream,31000,12,1,27200,200,0,200"
Paan C	or	"ner,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,8500,0,5,8500,200,0,200"
Paan C	or	"ner,Neutrogena Deep Clean Foaming Cleanser,13000,11,2,11500,50,0,50"
Paan C	or	"ner,Clean & Clear Morning Energy Berry Face Wash,15500,6,6,14500,100,0,100"
Paan C	or	"ner,Pampers Premium Care New Baby Pants,32000,0,4,32000,24,0,24"
Paan C	or	"ner,Vaseline Intensive Care Aloe Fresh,22500,9,6,20300,200,0,200"
Paan C	or	"ner,L'Oreal Paris Dream Lengths Shampoo,14900,0,6,14900,192,0,192"
Paan C	or	"ner,Johnson's Baby Oil,11500,0,4,11500,100,0,100"
Paan C	or	"ner,Engage Man Rush Deodorant,19500,9,6,17600,150,0,150"
Paan C	or	"ner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,26400,0,6,26400,340,0,340"
Paan C	or	"ner,Whisper Daily Liners Clean and Fresh,10500,0,4,10500,1160,0,20"
Paan C	or	"ner,Himalaya Men Pimple Clear Neem Face Wash,18000,9,2,16300,100,0,100"
Paan C	or	"ner,Pantene Adv Hairfall Solution Conditioner Silky Smooth,19000,0,5,19000,200,0,200"
Paan C	or	"ner,Himalaya Prickly Heat Baby Powder,9000,10,6,8100,100,0,100"
Paan C	or	"ner,Mamaearth Daily Moisturizing Lotion For Babies,19900,0,6,19900,200,0,200"
Paan C	or	"ner,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,17500,0,3,17500,812,0,14"
Paan C	or	"ner,Pampers Premium Care Pants - Medium,109900,18,6,89900,54,0,54"
Paan C	or	"ner,Fiama Men's Refreshing Pulse Shower Gel,19900,10,6,17900,250,0,250"
Paan C	or	"ner,Vaseline Original Skin Protecting Jelly,12500,10,6,11200,100,0,100"
Paan C	or	"ner,Clean & Clear Foaming Face Wash,18000,10,6,16200,150,0,150"
Paan C	or	"ner,Fiama Lemongrass and Jojoba Shower Gel,22500,20,6,18000,250,0,250"
Paan C	or	"ner,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),18000,0,1,18000,174,0,3"
Paan C	or	"ner,Listerine Fresh Burst Mouthwash,28500,7,6,26300,500,0,500"
Paan C	or	"ner,Veet Full Body Waxing Kit,23500,7,6,21800,1160,0,20"
Paan C	or	"ner,Listerine Original Mouthwash,5500,9,6,5000,80,0,80"
Paan C	or	"ner,Santoor Almond Soft With Sandal & Almond Milk,18000,0,2,18000,625,0,625"
Paan C	or	"ner,Nivea Body Shea Smooth with Shea Butter for Dry Skin,42500,20,5,34000,400,0,9"
Paan C	or	"ner,Neutrogena Deep Clean Facial Cleanser,13000,0,4,13000,50,0,50"
Paan C	or	"ner,""L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy"",55000,0,3,55000,159,0,172"
Paan C	or	"ner,Johnson's Baby Powder,23500,0,6,23500,400,0,400"
Paan C	or	"ner,Bombay Shaving Company Charcoal Face Wash,24900,0,4,24900,100,0,100"
Paan C	or	"ner,Colgate Kids 2+ Years Extra Soft Toothbrush,2000,0,3,2000,58,0,1"
Paan C	or	"ner,Veet Hair Removal Cream (Normal Skin),13500,5,6,12800,50,0,50"
Paan C	or	"ner,Dove Daily Shine Shampoo,24000,0,4,24000,340,0,340"
Paan C	or	"ner,L'Oreal Anti Hair Fall Conditioner,19900,0,6,19900,192,0,192"
Paan C	or	"ner,Nivea Body Lotion Aloe Hydration For Normal Skin ,27500,10,6,24700,200,0,200"
Paan C	or	"ner,Pampers Pants - Large,154900,45,3,84900,82,0,82"
Paan C	or	"ner,""Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly"",19500,10,6,17400,150,0,150"
Paan C	or	"ner,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,37500,10,6,33400,340,0,340"
Paan C	or	"ner,Fem Fairness Natural Gold Skin Bleach,8500,7,4,7900,64,0,64"
Paan C	or	"ner,Engage Deo Frost,19500,9,6,17600,150,0,150"
Paan C	or	"ner,Stayfree Secure XL Size Sanitary Napkins,11500,0,5,11500,1160,0,20"
Paan C	or	"ner,Pampers Pants - Medium,69900,21,1,54900,50,0,50"
Paan C	or	"ner,Pampers Active Baby Diapers New Born Extra Small ,109900,22,3,84900,72,0,72"
Paan C	or	"ner,""Nivea Creme, All Season Multi-Purpose Cream"",17500,9,6,15800,100,0,100"
Paan C	or	"ner,Woodwards Gripe Water ,5000,0,4,5000,130,0,130"
Paan C	or	"ner,Clean & Clear Morning Energy Aqua Splash Face Wash,14500,9,5,13100,100,0,100"
Paan C	or	"ner,Sunsilk Lusciously Thick & Long Shampoo,55500,6,6,52100,650,0,650"
